**** Job starts ****
Fri Oct 27 13:49:57 EDT 2017
**** JHPCE info ****
User: lcollado
Job id: 3244486
Job name: atacFullCov
Hostname: compute-050
Task id: 
Using the following user library: ~/R/x86_64-pc-linux-gnu-library/3.3.x
Using the following user library: ~/R/x86_64-pc-linux-gnu-library/3.3.x
Using the following user library: ~/R/x86_64-pc-linux-gnu-library/3.3.x
Using the following user library: ~/R/x86_64-pc-linux-gnu-library/3.3.x
Using the following user library: ~/R/x86_64-pc-linux-gnu-library/3.3.x
Using the following user library: ~/R/x86_64-pc-linux-gnu-library/3.3.x
2017-10-27 13:50:35 fullCoverage: processing chromosome chr21
2017-10-27 13:50:36 loadCoverage: finding chromosome lengths
2017-10-27 14:40:37 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus6.final.bam
2017-10-27 14:40:53 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus7.final.bam
2017-10-27 14:41:12 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus8.final.bam
2017-10-27 14:41:24 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus9.final.bam
2017-10-27 14:41:31 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus10.final.bam
2017-10-27 14:41:56 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus11.final.bam
2017-10-27 14:42:13 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus12.final.bam
2017-10-27 14:42:34 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus13.final.bam
2017-10-27 14:42:57 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus14.final.bam
2017-10-27 14:43:32 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus15.final.bam
2017-10-27 14:43:59 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus16.final.bam
2017-10-27 14:44:28 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus18.final.bam
2017-10-27 14:44:54 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus19.final.bam
2017-10-27 14:45:05 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus1.final.bam
2017-10-27 14:45:16 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus20.final.bam
2017-10-27 14:45:30 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus21.final.bam
2017-10-27 14:45:55 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus23.final.bam
2017-10-27 14:46:11 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus24.final.bam
2017-10-27 14:46:33 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus25.final.bam
2017-10-27 14:46:58 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus26.final.bam
2017-10-27 14:47:30 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus27.final.bam
2017-10-27 14:47:59 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus2.final.bam
2017-10-27 14:48:37 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus30.final.bam
2017-10-27 14:49:02 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus3.final.bam
2017-10-27 14:49:22 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus4.final.bam
2017-10-27 14:49:27 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus5.final.bam
2017-10-27 14:49:34 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus6.final.bam
2017-10-27 14:50:04 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus7.final.bam
2017-10-27 14:50:31 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus8.final.bam
2017-10-27 14:51:11 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus9.final.bam
2017-10-27 14:51:48 loadCoverage: applying the cutoff to the merged data
2017-10-27 14:51:50 filterData: originally there were 146364022 rows, now there are 146364022 rows. Meaning that 0 percent was filtered.
2017-10-27 14:51:50 fullCoverage: processing chromosome chr9
2017-10-27 14:51:50 loadCoverage: finding chromosome lengths
2017-10-27 14:51:50 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus10.final.bam
2017-10-27 14:51:56 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus11.final.bam
2017-10-27 14:52:14 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus12.final.bam
2017-10-27 14:52:33 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus13.final.bam
2017-10-27 14:52:43 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus14.final.bam
2017-10-27 14:52:48 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus15.final.bam
2017-10-27 14:52:57 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus16.final.bam
2017-10-27 14:53:31 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus18.final.bam
2017-10-27 14:54:01 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus19.final.bam
2017-10-27 14:54:22 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus1.final.bam
2017-10-27 14:54:37 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus20.final.bam
2017-10-27 14:54:51 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus21.final.bam
2017-10-27 14:55:13 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus23.final.bam
2017-10-27 14:55:30 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus24.final.bam
2017-10-27 14:55:42 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus25.final.bam
2017-10-27 14:56:07 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus26.final.bam
2017-10-27 14:56:29 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus27.final.bam
2017-10-27 14:57:00 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus2.final.bam
2017-10-27 14:57:19 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus30.final.bam
2017-10-27 14:57:40 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus3.final.bam
2017-10-27 14:57:48 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus4.final.bam
2017-10-27 14:57:49 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus5.final.bam
2017-10-27 14:57:50 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus6.final.bam
2017-10-27 14:58:03 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus7.final.bam
2017-10-27 14:58:18 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus8.final.bam
2017-10-27 14:58:29 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus9.final.bam
2017-10-27 14:58:35 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus10.final.bam
2017-10-27 14:58:58 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus11.final.bam
2017-10-27 14:59:11 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus12.final.bam
2017-10-27 14:59:27 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus13.final.bam
2017-10-27 14:59:47 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus14.final.bam
2017-10-27 15:00:19 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus15.final.bam
2017-10-27 15:00:43 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus16.final.bam
2017-10-27 15:01:07 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus18.final.bam
2017-10-27 15:01:30 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus19.final.bam
2017-10-27 15:01:39 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus1.final.bam
2017-10-27 15:01:49 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus20.final.bam
2017-10-27 15:02:00 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus21.final.bam
2017-10-27 15:02:21 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus23.final.bam
2017-10-27 15:02:36 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus24.final.bam
2017-10-27 15:02:56 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus25.final.bam
2017-10-27 15:03:17 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus26.final.bam
2017-10-27 15:03:45 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus27.final.bam
2017-10-27 15:04:09 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus2.final.bam
2017-10-27 15:04:42 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus30.final.bam
2017-10-27 15:05:04 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus3.final.bam
2017-10-27 15:05:21 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus4.final.bam
2017-10-27 15:05:25 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus5.final.bam
2017-10-27 15:05:31 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus6.final.bam
2017-10-27 15:05:55 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus7.final.bam
2017-10-27 15:06:18 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus8.final.bam
2017-10-27 15:06:52 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus9.final.bam
2017-10-27 15:07:24 loadCoverage: applying the cutoff to the merged data
2017-10-27 15:07:26 filterData: originally there were 141213431 rows, now there are 141213431 rows. Meaning that 0 percent was filtered.
2017-10-27 15:07:26 fullCoverage: processing chromosome chr10
2017-10-27 15:07:26 loadCoverage: finding chromosome lengths
2017-10-27 15:07:26 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus10.final.bam
2017-10-27 15:07:32 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus11.final.bam
2017-10-27 15:07:52 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus12.final.bam
2017-10-27 15:08:13 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus13.final.bam
2017-10-27 15:08:23 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus14.final.bam
2017-10-27 15:08:29 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus15.final.bam
2017-10-27 15:08:39 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus16.final.bam
2017-10-27 15:09:17 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus18.final.bam
2017-10-27 15:09:47 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus19.final.bam
2017-10-27 15:10:09 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus1.final.bam
2017-10-27 15:10:25 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus20.final.bam
2017-10-27 15:10:41 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus21.final.bam
2017-10-27 15:11:04 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus23.final.bam
2017-10-27 15:11:24 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus24.final.bam
2017-10-27 15:11:38 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus25.final.bam
2017-10-27 15:12:05 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus26.final.bam
2017-10-27 15:12:28 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus27.final.bam
2017-10-27 15:13:03 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus2.final.bam
2017-10-27 15:13:23 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus30.final.bam
2017-10-27 15:13:44 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus3.final.bam
2017-10-27 15:13:53 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus4.final.bam
2017-10-27 15:13:54 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus5.final.bam
2017-10-27 15:13:55 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus6.final.bam
2017-10-27 15:14:09 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus7.final.bam
2017-10-27 15:14:27 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus8.final.bam
2017-10-27 15:14:38 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus9.final.bam
2017-10-27 15:14:44 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus10.final.bam
2017-10-27 15:15:10 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus11.final.bam
2017-10-27 15:15:26 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus12.final.bam
2017-10-27 15:15:45 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus13.final.bam
2017-10-27 15:16:06 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus14.final.bam
2017-10-27 15:16:40 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus15.final.bam
2017-10-27 15:17:05 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus16.final.bam
2017-10-27 15:17:33 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus18.final.bam
2017-10-27 15:17:58 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus19.final.bam
2017-10-27 15:18:08 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus1.final.bam
2017-10-27 15:18:18 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus20.final.bam
2017-10-27 15:18:30 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus21.final.bam
2017-10-27 15:18:54 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus23.final.bam
2017-10-27 15:19:10 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus24.final.bam
2017-10-27 15:19:31 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus25.final.bam
2017-10-27 15:19:54 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus26.final.bam
2017-10-27 15:20:25 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus27.final.bam
2017-10-27 15:20:51 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus2.final.bam
2017-10-27 15:21:28 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus30.final.bam
2017-10-27 15:21:50 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus3.final.bam
2017-10-27 15:22:10 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus4.final.bam
2017-10-27 15:22:15 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus5.final.bam
2017-10-27 15:22:21 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus6.final.bam
2017-10-27 15:22:48 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus7.final.bam
2017-10-27 15:23:13 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus8.final.bam
2017-10-27 15:24:04 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus9.final.bam
2017-10-27 15:24:38 loadCoverage: applying the cutoff to the merged data
2017-10-27 15:24:40 filterData: originally there were 135534747 rows, now there are 135534747 rows. Meaning that 0 percent was filtered.
2017-10-27 13:50:36 fullCoverage: processing chromosome chr1
2017-10-27 13:50:36 loadCoverage: finding chromosome lengths
2017-10-27 13:50:36 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus10.final.bam
2017-10-27 13:51:01 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus11.final.bam
2017-10-27 13:51:41 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus12.final.bam
2017-10-27 13:52:19 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus13.final.bam
2017-10-27 13:52:39 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus14.final.bam
2017-10-27 13:52:49 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus15.final.bam
2017-10-27 13:53:06 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus16.final.bam
2017-10-27 13:54:16 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus18.final.bam
2017-10-27 13:55:12 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus19.final.bam
2017-10-27 13:55:53 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus1.final.bam
2017-10-27 13:56:22 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus20.final.bam
2017-10-27 13:56:50 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus21.final.bam
2017-10-27 13:57:31 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus23.final.bam
2017-10-27 13:58:07 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus24.final.bam
2017-10-27 13:58:34 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus25.final.bam
2017-10-27 13:59:24 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus26.final.bam
2017-10-27 14:00:07 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus27.final.bam
2017-10-27 14:01:12 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus2.final.bam
2017-10-27 14:01:50 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus30.final.bam
2017-10-27 14:02:29 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus3.final.bam
2017-10-27 14:02:45 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus4.final.bam
2017-10-27 14:02:47 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus5.final.bam
2017-10-27 14:02:48 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus6.final.bam
2017-10-27 14:03:15 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus7.final.bam
2017-10-27 14:03:46 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus8.final.bam
2017-10-27 14:04:07 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Minus9.final.bam
2017-10-27 14:04:18 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus10.final.bam
2017-10-27 14:05:07 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus11.final.bam
2017-10-27 14:05:36 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus12.final.bam
2017-10-27 14:06:10 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus13.final.bam
2017-10-27 14:06:50 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus14.final.bam
2017-10-27 14:07:55 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus15.final.bam
2017-10-27 14:08:45 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus16.final.bam
2017-10-27 14:09:36 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus18.final.bam
2017-10-27 14:10:22 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus19.final.bam
2017-10-27 14:10:42 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus1.final.bam
2017-10-27 14:11:01 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus20.final.bam
2017-10-27 14:11:23 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus21.final.bam
2017-10-27 14:12:05 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus23.final.bam
2017-10-27 14:12:36 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus24.final.bam
2017-10-27 14:13:17 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus25.final.bam
2017-10-27 14:14:01 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus26.final.bam
2017-10-27 14:14:57 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus27.final.bam
2017-10-27 14:15:47 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus2.final.bam
2017-10-27 14:16:53 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus30.final.bam
2017-10-27 14:17:36 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus3.final.bam
2017-10-27 14:18:11 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus4.final.bam
2017-10-27 14:18:20 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus5.final.bam
2017-10-27 14:18:31 loadCoverage: loading BAM file /dcl01/lieber/ajaffe/Amanda/ATAC/BAMs/combined_set//Plus6.final.bam
